date,VesselClass,VesselCount,Dispersion
05/06/2019,Capesize,637,5873.534726
05/06/2019,VLOC,131,7940.681647
06/06/2019,Capesize,636,5954.229196
06/06/2019,VLOC,130,7972.408431
07/06/2019,Capesize,643,6014.174545
07/06/2019,VLOC,128,7972.849596
08/06/2019,Capesize,643,6019.67612
08/06/2019,VLOC,134,7992.830595
09/06/2019,Capesize,639,6083.430411
09/06/2019,VLOC,132,8003.741044
10/06/2019,Capesize,629,6172.215577
10/06/2019,VLOC,132,7960.900168
11/06/2019,Capesize,630,6164.682312
11/06/2019,VLOC,131,7984.478453
12/06/2019,Capesize,630,6253.467441
12/06/2019,VLOC,132,7939.211121
13/06/2019,Capesize,633,6270.177695
13/06/2019,VLOC,136,7830.220272
14/06/2019,Capesize,628,6289.272371
14/06/2019,VLOC,137,7797.576011
15/06/2019,Capesize,628,6231.187909
15/06/2019,VLOC,133,7705.64174
16/06/2019,Capesize,615,6215.490904
16/06/2019,VLOC,134,7692.462802
17/06/2019,Capesize,619,6143.923336
17/06/2019,VLOC,132,7667.169817
18/06/2019,Capesize,621,6174.960756
18/06/2019,VLOC,133,7716.243279
19/06/2019,Capesize,628,6110.297914
19/06/2019,VLOC,129,7667.240659
20/06/2019,Capesize,627,6153.562874
20/06/2019,VLOC,128,7579.868742
21/06/2019,Capesize,618,6117.63752
21/06/2019,VLOC,127,7473.061589
22/06/2019,Capesize,625,6106.676712
22/06/2019,VLOC,124,7276.622134
23/06/2019,Capesize,631,6010.51186
23/06/2019,VLOC,119,7437.78601
24/06/2019,Capesize,623,6049.201996
24/06/2019,VLOC,116,7391.772596
25/06/2019,Capesize,628,5968.396599
25/06/2019,VLOC,113,7485.559532
26/06/2019,Capesize,624,5978.508125
26/06/2019,VLOC,110,7320.002355
27/06/2019,Capesize,622,5934.063032
27/06/2019,VLOC,108,7295.621621
28/06/2019,Capesize,622,5886.734736
28/06/2019,VLOC,105,7055.216377
29/06/2019,Capesize,619,5790.037371
29/06/2019,VLOC,100,7053.525102
30/06/2019,Capesize,622,5765.43018
30/06/2019,VLOC,97,6979.10818
01/07/2019,Capesize,613,5690.623535
01/07/2019,VLOC,94,6824.40258
02/07/2019,Capesize,624,5708.605948
02/07/2019,VLOC,94,6827.263396
03/07/2019,Capesize,621,5726.294389
03/07/2019,VLOC,92,6653.212073
04/07/2019,Capesize,620,5670.528832
04/07/2019,VLOC,94,6670.822518
05/07/2019,Capesize,617,5593.911374
05/07/2019,VLOC,95,6624.336221
06/07/2019,Capesize,625,5546.346123
06/07/2019,VLOC,94,6718.003664
07/07/2019,Capesize,619,5547.419484
07/07/2019,VLOC,94,6617.332362
08/07/2019,Capesize,620,5539.313816
08/07/2019,VLOC,92,6651.999878
09/07/2019,Capesize,616,5565.352457
09/07/2019,VLOC,95,6534.013495
10/07/2019,Capesize,617,5570.466731
10/07/2019,VLOC,97,6584.702408
11/07/2019,Capesize,623,5621.883337
11/07/2019,VLOC,96,6500.1852
12/07/2019,Capesize,628,5580.668919
12/07/2019,VLOC,96,6559.512072
13/07/2019,Capesize,629,5589.4311
13/07/2019,VLOC,96,6484.676994
14/07/2019,Capesize,636,5618.807629
14/07/2019,VLOC,100,6534.994418
15/07/2019,Capesize,636,5675.228514
15/07/2019,VLOC,100,6254.31178
16/07/2019,Capesize,644,5628.773097
16/07/2019,VLOC,103,6228.147176
17/07/2019,Capesize,649,5664.801791
17/07/2019,VLOC,102,6013.040964
18/07/2019,Capesize,643,5675.255538
18/07/2019,VLOC,105,6077.630304
19/07/2019,Capesize,641,5739.090074
19/07/2019,VLOC,107,5924.16433
20/07/2019,Capesize,634,5770.725815
20/07/2019,VLOC,106,5923.414387
21/07/2019,Capesize,633,5803.494642
21/07/2019,VLOC,111,5758.707534
22/07/2019,Capesize,628,5915.85058
22/07/2019,VLOC,111,5646.668993
23/07/2019,Capesize,625,5951.328292
23/07/2019,VLOC,117,5695.633508
24/07/2019,Capesize,635,6012.815958
24/07/2019,VLOC,112,5729.510011
25/07/2019,Capesize,638,6064.854627
25/07/2019,VLOC,115,5696.738973
26/07/2019,Capesize,645,6050.11299
26/07/2019,VLOC,118,5618.476511
27/07/2019,Capesize,649,6076.346365
27/07/2019,VLOC,118,5337.343553
28/07/2019,Capesize,658,6115.06638
28/07/2019,VLOC,117,5319.833134
29/07/2019,Capesize,646,6073.851452
29/07/2019,VLOC,118,5337.714977
30/07/2019,Capesize,643,6105.622411
30/07/2019,VLOC,118,5211.43
31/07/2019,Capesize,641,6151.730922
31/07/2019,VLOC,115,5176.297504
01/08/2019,Capesize,643,6128.015098
01/08/2019,VLOC,115,4960.5029
02/08/2019,Capesize,645,6145.625738
02/08/2019,VLOC,111,5068.123176
03/08/2019,Capesize,648,6105.661429
03/08/2019,VLOC,113,5181.279264
04/08/2019,Capesize,649,6142.377021
04/08/2019,VLOC,115,5200.212053
05/08/2019,Capesize,641,6184.391962
05/08/2019,VLOC,116,5347.557163
06/08/2019,Capesize,644,6173.54452
06/08/2019,VLOC,116,5384.13178
07/08/2019,Capesize,639,6230.198436
07/08/2019,VLOC,115,5376.537981
08/08/2019,Capesize,642,6205.164068
08/08/2019,VLOC,113,5424.988351
09/08/2019,Capesize,636,6242.975552
09/08/2019,VLOC,114,5407.795941
10/08/2019,Capesize,644,6255.322405
10/08/2019,VLOC,113,5624.08642
11/08/2019,Capesize,634,6310.33335
11/08/2019,VLOC,112,5765.870733
12/08/2019,Capesize,620,6376.947656
12/08/2019,VLOC,112,5667.224017
13/08/2019,Capesize,609,6413.354942
13/08/2019,VLOC,113,5738.455455
14/08/2019,Capesize,606,6489.390867
14/08/2019,VLOC,111,5708.232276
15/08/2019,Capesize,609,6572.891896
15/08/2019,VLOC,109,5741.218351
16/08/2019,Capesize,607,6551.15867
16/08/2019,VLOC,109,5895.230894
17/08/2019,Capesize,603,6568.447721
17/08/2019,VLOC,112,5905.527081
18/08/2019,Capesize,594,6612.462257
18/08/2019,VLOC,116,5893.703032
19/08/2019,Capesize,597,6535.129696
19/08/2019,VLOC,113,5982.502631
20/08/2019,Capesize,597,6434.812563
20/08/2019,VLOC,116,5881.149123
21/08/2019,Capesize,593,6368.862353
21/08/2019,VLOC,115,5867.370832
22/08/2019,Capesize,591,6327.844815
22/08/2019,VLOC,119,5999.635175
23/08/2019,Capesize,594,6239.861632
23/08/2019,VLOC,122,6028.434699
24/08/2019,Capesize,593,6200.487605
24/08/2019,VLOC,125,5962.821997
25/08/2019,Capesize,590,6172.900444
25/08/2019,VLOC,124,5994.037327
26/08/2019,Capesize,599,6122.29264
26/08/2019,VLOC,127,5771.301079
27/08/2019,Capesize,602,6014.168476
27/08/2019,VLOC,129,5892.636404
28/08/2019,Capesize,604,5951.203102
28/08/2019,VLOC,134,5799.912176
29/08/2019,Capesize,600,5799.078041
29/08/2019,VLOC,136,5795.743423
30/08/2019,Capesize,604,5804.395075
30/08/2019,VLOC,138,5839.604466
31/08/2019,Capesize,608,5681.72823
31/08/2019,VLOC,139,5873.28408
01/09/2019,Capesize,601,5712.188121
01/09/2019,VLOC,135,5695.673746
02/09/2019,Capesize,608,5697.260838
02/09/2019,VLOC,139,5691.569285
03/09/2019,Capesize,607,5749.815435
03/09/2019,VLOC,138,5776.046444
04/09/2019,Capesize,618,5706.736656
04/09/2019,VLOC,145,5821.870598
05/09/2019,Capesize,601,5690.761781
05/09/2019,VLOC,142,5836.921366
06/09/2019,Capesize,597,5667.33832
06/09/2019,VLOC,140,5796.465274
07/09/2019,Capesize,602,5550.753771
07/09/2019,VLOC,140,5964.767703
08/09/2019,Capesize,602,5648.370808
08/09/2019,VLOC,137,6069.470962
09/09/2019,Capesize,603,5632.378608
09/09/2019,VLOC,141,6111.79547
10/09/2019,Capesize,614,5710.522826
10/09/2019,VLOC,136,6184.257915
11/09/2019,Capesize,612,5746.763863
11/09/2019,VLOC,135,6195.014357
12/09/2019,Capesize,617,5733.831216
12/09/2019,VLOC,139,6210.415895
13/09/2019,Capesize,611,5816.254122
13/09/2019,VLOC,138,6092.152958
14/09/2019,Capesize,616,5853.233167
14/09/2019,VLOC,139,6131.787808
15/09/2019,Capesize,616,5811.492634
15/09/2019,VLOC,138,6324.335336
16/09/2019,Capesize,624,5926.055816
16/09/2019,VLOC,138,6213.410292
17/09/2019,Capesize,633,5958.646079
17/09/2019,VLOC,141,6253.249209
18/09/2019,Capesize,633,5895.008238
18/09/2019,VLOC,137,6141.21142
19/09/2019,Capesize,645,5936.160676
19/09/2019,VLOC,136,6069.855369
20/09/2019,Capesize,655,5995.417087
20/09/2019,VLOC,135,6065.70327
21/09/2019,Capesize,648,5995.447316
21/09/2019,VLOC,130,6108.859207
22/09/2019,Capesize,642,6015.405969
22/09/2019,VLOC,130,6184.822547
23/09/2019,Capesize,650,5987.638516
23/09/2019,VLOC,127,6251.821137
24/09/2019,Capesize,655,5996.054552
24/09/2019,VLOC,122,6051.100772
25/09/2019,Capesize,654,5982.09584
25/09/2019,VLOC,126,6140.163119
26/09/2019,Capesize,652,6013.110441
26/09/2019,VLOC,126,6002.386351
27/09/2019,Capesize,653,5987.807377
27/09/2019,VLOC,130,6023.539328
28/09/2019,Capesize,656,6009.451362
28/09/2019,VLOC,131,6087.266934
29/09/2019,Capesize,655,6019.701874
29/09/2019,VLOC,129,6105.162382
30/09/2019,Capesize,659,5931.012325
30/09/2019,VLOC,130,6237.525164
01/10/2019,Capesize,654,5958.630421
01/10/2019,VLOC,133,6209.688666
02/10/2019,Capesize,658,6017.425807
02/10/2019,VLOC,134,6351.539519
03/10/2019,Capesize,657,5955.771582
03/10/2019,VLOC,135,6421.708581
04/10/2019,Capesize,654,5936.869574
04/10/2019,VLOC,133,6497.314243
05/10/2019,Capesize,650,5923.161868
05/10/2019,VLOC,136,6580.545117
06/10/2019,Capesize,656,5965.73327
06/10/2019,VLOC,138,6563.701224
07/10/2019,Capesize,650,5992.284985
07/10/2019,VLOC,137,6656.299246
08/10/2019,Capesize,664,5989.081377
08/10/2019,VLOC,135,6608.080359
09/10/2019,Capesize,662,5990.018747
09/10/2019,VLOC,140,6609.595605
10/10/2019,Capesize,678,5971.860684
10/10/2019,VLOC,137,6654.684117
11/10/2019,Capesize,675,5987.4026
11/10/2019,VLOC,138,6666.363877
12/10/2019,Capesize,670,6018.477082
12/10/2019,VLOC,139,6694.473865
13/10/2019,Capesize,670,5988.557306
13/10/2019,VLOC,143,6740.810586
14/10/2019,Capesize,666,6025.598164
14/10/2019,VLOC,142,6717.504693
15/10/2019,Capesize,664,6038.785239
15/10/2019,VLOC,140,6872.835689
16/10/2019,Capesize,658,6062.834461
16/10/2019,VLOC,141,6826.543423
17/10/2019,Capesize,655,6105.656418
17/10/2019,VLOC,141,6919.181483
18/10/2019,Capesize,665,6019.356119
18/10/2019,VLOC,139,6989.783741
19/10/2019,Capesize,667,5966.960801
19/10/2019,VLOC,135,7055.384161
20/10/2019,Capesize,664,5994.223973
20/10/2019,VLOC,134,6952.34193
21/10/2019,Capesize,665,6035.752507
21/10/2019,VLOC,136,7014.895452
22/10/2019,Capesize,672,6084.186828
22/10/2019,VLOC,132,6846.818156
23/10/2019,Capesize,680,6073.286103
23/10/2019,VLOC,132,6896.486795
24/10/2019,Capesize,682,6088.593578
24/10/2019,VLOC,132,6930.166841
25/10/2019,Capesize,683,6089.92428
25/10/2019,VLOC,130,6914.006951
26/10/2019,Capesize,692,6077.099235
26/10/2019,VLOC,127,6989.53009
27/10/2019,Capesize,692,6077.286272
27/10/2019,VLOC,126,6965.372105
28/10/2019,Capesize,695,6065.359277
28/10/2019,VLOC,122,6987.572008
29/10/2019,Capesize,689,6102.463198
29/10/2019,VLOC,122,7125.918386
30/10/2019,Capesize,672,6180.780374
30/10/2019,VLOC,124,7074.452278
31/10/2019,Capesize,678,6199.903517
31/10/2019,VLOC,123,7188.281343
01/11/2019,Capesize,677,6127.332144
01/11/2019,VLOC,124,7199.718235
02/11/2019,Capesize,686,6140.445479
02/11/2019,VLOC,123,7248.563295
03/11/2019,Capesize,671,6264.642768
03/11/2019,VLOC,118,7164.484356
04/11/2019,Capesize,681,6268.563349
04/11/2019,VLOC,122,7204.164825
05/11/2019,Capesize,672,6318.631417
05/11/2019,VLOC,121,7248.32672
06/11/2019,Capesize,679,6313.932622
06/11/2019,VLOC,121,7278.752251
07/11/2019,Capesize,677,6336.269278
07/11/2019,VLOC,124,7281.359329
08/11/2019,Capesize,689,6425.542116
08/11/2019,VLOC,124,7201.735879
09/11/2019,Capesize,691,6492.836166
09/11/2019,VLOC,121,7355.646487
10/11/2019,Capesize,684,6587.573707
10/11/2019,VLOC,122,7337.286824
11/11/2019,Capesize,690,6587.489274
11/11/2019,VLOC,124,7264.574385
12/11/2019,Capesize,684,6607.587642
12/11/2019,VLOC,120,7248.55555
13/11/2019,Capesize,680,6678.810042
13/11/2019,VLOC,125,7095.629645
14/11/2019,Capesize,679,6789.346407
14/11/2019,VLOC,122,7144.188922
15/11/2019,Capesize,686,6805.43099
15/11/2019,VLOC,118,7137.340693
16/11/2019,Capesize,680,6865.774452
16/11/2019,VLOC,118,7074.285962
17/11/2019,Capesize,684,6843.08372
17/11/2019,VLOC,120,7090.041404
18/11/2019,Capesize,669,6895.813906
18/11/2019,VLOC,121,6976.19025
19/11/2019,Capesize,677,6922.815393
19/11/2019,VLOC,122,6951.914536
20/11/2019,Capesize,687,6934.606073
20/11/2019,VLOC,117,6807.491376
21/11/2019,Capesize,683,6939.584629
21/11/2019,VLOC,119,6764.701235
22/11/2019,Capesize,684,6962.560955
22/11/2019,VLOC,123,6704.608405
23/11/2019,Capesize,690,6936.796985
23/11/2019,VLOC,121,6672.937419
24/11/2019,Capesize,683,6901.851255
24/11/2019,VLOC,120,6581.960071
25/11/2019,Capesize,675,6853.160283
25/11/2019,VLOC,119,6461.218789
26/11/2019,Capesize,675,6895.608523
26/11/2019,VLOC,118,6384.31125
27/11/2019,Capesize,674,6833.872797
27/11/2019,VLOC,120,6401.725766
28/11/2019,Capesize,680,6762.504033
28/11/2019,VLOC,120,6290.146363
29/11/2019,Capesize,676,6815.617159
29/11/2019,VLOC,121,6389.517263
30/11/2019,Capesize,680,6743.129712
30/11/2019,VLOC,118,6259.646111
01/12/2019,Capesize,677,6706.075642
01/12/2019,VLOC,119,6370.34236
02/12/2019,Capesize,667,6626.214238
02/12/2019,VLOC,122,6477.707434
03/12/2019,Capesize,671,6516.575248
03/12/2019,VLOC,122,6595.546711
04/12/2019,Capesize,665,6537.080783
04/12/2019,VLOC,123,6694.764142
05/12/2019,Capesize,660,6516.970279
05/12/2019,VLOC,122,6636.973164
06/12/2019,Capesize,661,6492.203583
06/12/2019,VLOC,124,6760.964595
07/12/2019,Capesize,670,6392.947484
07/12/2019,VLOC,124,6829.472982
08/12/2019,Capesize,670,6310.604429
08/12/2019,VLOC,122,6820.733318
09/12/2019,Capesize,659,6269.584433
09/12/2019,VLOC,125,6825.230322
10/12/2019,Capesize,654,6212.092288
10/12/2019,VLOC,127,6941.959476
11/12/2019,Capesize,645,6243.53727
11/12/2019,VLOC,130,6919.725754
12/12/2019,Capesize,650,6198.089794
12/12/2019,VLOC,129,6881.824449
13/12/2019,Capesize,657,6189.466609
13/12/2019,VLOC,125,6791.933204
14/12/2019,Capesize,656,6232.106952
14/12/2019,VLOC,124,6821.64605
15/12/2019,Capesize,652,6149.079157
15/12/2019,VLOC,124,6851.469668
16/12/2019,Capesize,657,6116.543708
16/12/2019,VLOC,127,6760.22598
17/12/2019,Capesize,648,6015.070387
17/12/2019,VLOC,124,6725.212558
18/12/2019,Capesize,644,5947.951005
18/12/2019,VLOC,124,6755.283124
19/12/2019,Capesize,644,5917.718992
19/12/2019,VLOC,123,6665.68743
20/12/2019,Capesize,652,5883.497466
20/12/2019,VLOC,123,6596.339687
21/12/2019,Capesize,652,5812.201335
21/12/2019,VLOC,126,6549.303644
22/12/2019,Capesize,651,5836.78201
22/12/2019,VLOC,125,6486.210514
23/12/2019,Capesize,647,5853.910464
23/12/2019,VLOC,125,6542.327326
24/12/2019,Capesize,665,5824.591493
24/12/2019,VLOC,129,6500.620073
25/12/2019,Capesize,661,5822.340835
25/12/2019,VLOC,129,6429.92081
26/12/2019,Capesize,665,5762.05685
26/12/2019,VLOC,129,6462.359736
27/12/2019,Capesize,653,5690.91177
27/12/2019,VLOC,132,6495.021707
28/12/2019,Capesize,647,5691.771135
28/12/2019,VLOC,131,6431.228389
29/12/2019,Capesize,639,5577.794441
29/12/2019,VLOC,129,6582.726722
30/12/2019,Capesize,636,5542.455369
30/12/2019,VLOC,128,6527.193173
31/12/2019,Capesize,636,5474.893087
31/12/2019,VLOC,130,6460.35725
01/01/2020,Capesize,633,5471.217875
01/01/2020,VLOC,131,6324.102286
02/01/2020,Capesize,629,5470.742427
02/01/2020,VLOC,130,6352.098227
03/01/2020,Capesize,630,5534.428044
03/01/2020,VLOC,133,6262.547362
04/01/2020,Capesize,631,5564.854294
04/01/2020,VLOC,135,6355.678
05/01/2020,Capesize,637,5617.30047
05/01/2020,VLOC,136,6214.763253
06/01/2020,Capesize,639,5668.636326
06/01/2020,VLOC,136,6335.10809
07/01/2020,Capesize,642,5685.664048
07/01/2020,VLOC,136,6129.730831
08/01/2020,Capesize,639,5675.045628
08/01/2020,VLOC,139,6141.472815
09/01/2020,Capesize,656,5683.25966
09/01/2020,VLOC,138,6123.66371
10/01/2020,Capesize,655,5652.657108
10/01/2020,VLOC,136,6116.40655
11/01/2020,Capesize,662,5723.24761
11/01/2020,VLOC,137,6073.875574
12/01/2020,Capesize,671,5738.639665
12/01/2020,VLOC,135,6215.192237
13/01/2020,Capesize,680,5731.042534
13/01/2020,VLOC,138,6247.474178
14/01/2020,Capesize,699,5709.654113
14/01/2020,VLOC,138,6203.956386
15/01/2020,Capesize,700,5715.476168
15/01/2020,VLOC,140,6299.831975
16/01/2020,Capesize,698,5697.497752
16/01/2020,VLOC,145,6325.606873
17/01/2020,Capesize,692,5800.444799
17/01/2020,VLOC,145,6334.940905
18/01/2020,Capesize,702,5825.933709
18/01/2020,VLOC,140,6243.95188
19/01/2020,Capesize,706,5795.793392
19/01/2020,VLOC,142,6208.191658
20/01/2020,Capesize,715,5819.696617
20/01/2020,VLOC,141,6204.73686
21/01/2020,Capesize,721,5776.650355
21/01/2020,VLOC,139,6210.071907
22/01/2020,Capesize,728,5726.058331
22/01/2020,VLOC,135,6256.857728
23/01/2020,Capesize,738,5742.456446
23/01/2020,VLOC,136,6268.060039
24/01/2020,Capesize,734,5767.397194
24/01/2020,VLOC,137,6261.523915
25/01/2020,Capesize,721,5782.642301
25/01/2020,VLOC,134,6107.892614
26/01/2020,Capesize,722,5806.565762
26/01/2020,VLOC,133,6009.133768
27/01/2020,Capesize,713,5860.596954
27/01/2020,VLOC,132,5991.101002
28/01/2020,Capesize,710,5847.65936
28/01/2020,VLOC,132,5966.918306
29/01/2020,Capesize,704,5967.628534
29/01/2020,VLOC,134,5937.353634
30/01/2020,Capesize,701,6006.178545
30/01/2020,VLOC,136,6056.003181
31/01/2020,Capesize,710,6076.469153
31/01/2020,VLOC,135,6004.410488
01/02/2020,Capesize,717,6021.689778
01/02/2020,VLOC,134,6171.341444
02/02/2020,Capesize,719,6053.557126
02/02/2020,VLOC,134,6144.730566
03/02/2020,Capesize,716,6048.446955
03/02/2020,VLOC,133,6196.431895
04/02/2020,Capesize,719,6053.650147
04/02/2020,VLOC,134,6237.971683
05/02/2020,Capesize,725,6029.314233
05/02/2020,VLOC,135,6274.895742
06/02/2020,Capesize,717,6136.236737
06/02/2020,VLOC,130,6381.793743
07/02/2020,Capesize,723,6141.389268
07/02/2020,VLOC,130,6268.063563
08/02/2020,Capesize,727,6139.089103
08/02/2020,VLOC,133,6290.759577
09/02/2020,Capesize,739,6123.998782
09/02/2020,VLOC,135,6360.883817
10/02/2020,Capesize,740,6050.763836
10/02/2020,VLOC,137,6353.774863
11/02/2020,Capesize,739,6068.10428
11/02/2020,VLOC,141,6440.502198
12/02/2020,Capesize,752,6075.353171
12/02/2020,VLOC,139,6474.908428
13/02/2020,Capesize,756,6072.883345
13/02/2020,VLOC,139,6595.11416
14/02/2020,Capesize,743,6123.865601
14/02/2020,VLOC,140,6573.315767
15/02/2020,Capesize,742,6184.44725
15/02/2020,VLOC,142,6638.446928
16/02/2020,Capesize,742,6212.612723
16/02/2020,VLOC,141,6736.523098
17/02/2020,Capesize,746,6111.098037
17/02/2020,VLOC,136,6819.709754
18/02/2020,Capesize,740,6179.355542
18/02/2020,VLOC,137,6878.256331
19/02/2020,Capesize,739,6192.761062
19/02/2020,VLOC,137,6878.434223
20/02/2020,Capesize,741,6203.285019
20/02/2020,VLOC,137,6905.12118
21/02/2020,Capesize,742,6214.967943
21/02/2020,VLOC,138,6910.561048
22/02/2020,Capesize,745,6188.13755
22/02/2020,VLOC,138,6959.786135
23/02/2020,Capesize,743,6217.398849
23/02/2020,VLOC,139,6895.216639
24/02/2020,Capesize,738,6206.157414
24/02/2020,VLOC,139,6814.180501
25/02/2020,Capesize,737,6172.416073
25/02/2020,VLOC,137,6859.25028
26/02/2020,Capesize,732,6132.342998
26/02/2020,VLOC,141,6852.717141
27/02/2020,Capesize,742,6169.231536
27/02/2020,VLOC,141,6916.390925
28/02/2020,Capesize,750,6111.113561
28/02/2020,VLOC,142,6820.322578
29/02/2020,Capesize,743,6085.130215
29/02/2020,VLOC,140,6915.84221
01/03/2020,Capesize,736,6084.101694
01/03/2020,VLOC,142,6935.114247
02/03/2020,Capesize,739,6119.585306
02/03/2020,VLOC,142,6876.990806
03/03/2020,Capesize,740,6189.891878
03/03/2020,VLOC,145,6912.406217
04/03/2020,Capesize,738,6206.783386
04/03/2020,VLOC,146,6970.422421
05/03/2020,Capesize,741,6196.949379
05/03/2020,VLOC,149,6914.614372
06/03/2020,Capesize,745,6214.458209
06/03/2020,VLOC,150,6902.492358
07/03/2020,Capesize,744,6181.971693
07/03/2020,VLOC,146,6823.109363
08/03/2020,Capesize,728,6185.688
08/03/2020,VLOC,146,6856.887337
09/03/2020,Capesize,732,6141.217272
09/03/2020,VLOC,143,6820.289534
10/03/2020,Capesize,731,6120.641191
10/03/2020,VLOC,146,6781.893437
11/03/2020,Capesize,725,6118.925246
11/03/2020,VLOC,142,6923.317761
12/03/2020,Capesize,734,6128.216566
12/03/2020,VLOC,145,6983.649423
13/03/2020,Capesize,736,6089.143743
13/03/2020,VLOC,146,6979.556047
14/03/2020,Capesize,738,6028.944575
14/03/2020,VLOC,146,6942.680922
15/03/2020,Capesize,734,5995.20974
15/03/2020,VLOC,144,7062.197812
16/03/2020,Capesize,734,5991.148742
16/03/2020,VLOC,147,7026.127894
17/03/2020,Capesize,728,6031.947312
17/03/2020,VLOC,147,7121.839646
18/03/2020,Capesize,735,6058.981493
18/03/2020,VLOC,144,7051.28447
19/03/2020,Capesize,731,6024.149269
19/03/2020,VLOC,146,7104.866374
20/03/2020,Capesize,723,6007.08727
20/03/2020,VLOC,145,6999.161165
21/03/2020,Capesize,723,5953.37001
21/03/2020,VLOC,146,6986.279703
22/03/2020,Capesize,725,5922.510927
22/03/2020,VLOC,144,7012.940525
23/03/2020,Capesize,732,5824.793981
23/03/2020,VLOC,145,7038.070137
24/03/2020,Capesize,726,5843.246792
24/03/2020,VLOC,143,7053.912699
25/03/2020,Capesize,727,5842.40979
25/03/2020,VLOC,143,7059.823598
26/03/2020,Capesize,717,5814.463123
26/03/2020,VLOC,142,7104.175859
27/03/2020,Capesize,724,5809.479664
27/03/2020,VLOC,141,7071.902751
28/03/2020,Capesize,718,5803.198537
28/03/2020,VLOC,140,7143.17803
29/03/2020,Capesize,711,5742.855973
29/03/2020,VLOC,139,7157.291605
30/03/2020,Capesize,707,5746.964178
30/03/2020,VLOC,136,7233.005205
31/03/2020,Capesize,707,5786.053062
31/03/2020,VLOC,135,7222.195079
01/04/2020,Capesize,702,5707.844208
01/04/2020,VLOC,132,7184.478737
02/04/2020,Capesize,716,5647.568191
02/04/2020,VLOC,135,7246.826669
03/04/2020,Capesize,711,5637.008127
03/04/2020,VLOC,134,7233.906023
04/04/2020,Capesize,720,5646.819356
04/04/2020,VLOC,136,7270.145431
05/04/2020,Capesize,713,5589.317117
05/04/2020,VLOC,137,7311.599629
06/04/2020,Capesize,716,5577.989593
06/04/2020,VLOC,136,7369.97925
07/04/2020,Capesize,722,5540.591369
07/04/2020,VLOC,134,7398.608727
08/04/2020,Capesize,729,5516.9124
08/04/2020,VLOC,133,7462.173888
09/04/2020,Capesize,735,5489.619132
09/04/2020,VLOC,135,7531.601475
10/04/2020,Capesize,735,5499.610462
10/04/2020,VLOC,134,7429.233657
11/04/2020,Capesize,742,5469.439922
11/04/2020,VLOC,133,7477.669386
12/04/2020,Capesize,738,5520.937049
12/04/2020,VLOC,134,7451.085839
13/04/2020,Capesize,745,5561.515175
13/04/2020,VLOC,134,7528.393136
14/04/2020,Capesize,727,5536.944628
14/04/2020,VLOC,129,7469.690467
